resource_key,pipeline_status,recommended_pool,review_reason_codes,render_status,render_image_path,tagger_status,tagger_policy_tag_scores_json,review_queue_kind
bangdream_002_live_event_168_sr,classified,soft_review,"[""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_168_sr.png,completed,"{""1girl"": 0.996773, ""2girls"": 0.000174, ""animal"": 8.8e-05, ""animal_focus"": 4e-06, ""bare_shoulders"": 0.005347, ""bikini"": 0.000179, ""bird"": 4.1e-05, ""cleavage"": 0.001972, ""corset"": 0.00033, ""crop_top"": 0.111144, ""dog"": 5e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.023674, ""helmet"": 1.2e-05, ""lingerie"": 6e-06, ""looking_at_viewer"": 0.931342, ""mask"": 3e-05, ""midriff"": 0.67468, ""multiple_girls"": 0.000308, ""navel"": 0.20957, ""no_humans"": 6e-06, ""onsen"": 1e-06, ""panties"": 0.000506, ""penguin"": 1e-06, ""school_swimsuit"": 3e-06, ""solo"": 0.948248, ""swimsuit"": 0.000201, ""thighhighs"": 0.938563, ""underwear"": 0.001205}",visual_review
bangdream_002_live_event_22_sr,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_22_sr.png,completed,"{""1girl"": 0.998683, ""2girls"": 0.000111, ""animal"": 6.4e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.052305, ""bikini"": 0.000265, ""bird"": 2.5e-05, ""cleavage"": 0.000784, ""corset"": 7e-06, ""crop_top"": 0.427215, ""dog"": 3e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 1e-05, ""helmet"": 2.6e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.820296, ""mask"": 3.4e-05, ""midriff"": 0.921066, ""multiple_girls"": 0.000173, ""navel"": 0.938817, ""no_humans"": 2e-06, ""onsen"": 0.0, ""panties"": 0.000271, ""penguin"": 0.0, ""school_swimsuit"": 3e-06, ""solo"": 0.942047, ""swimsuit"": 0.000376, ""thighhighs"": 0.000699, ""underwear"": 0.00112}",visual_review
bangdream_002_live_event_233_ssr,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_233_ssr.png,completed,"{""1girl"": 0.998023, ""2girls"": 0.000142, ""animal"": 5.9e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.189721, ""bikini"": 0.000107, ""bird"": 4.3e-05, ""cleavage"": 0.001538, ""corset"": 5e-05, ""crop_top"": 0.848786, ""dog"": 2e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 0.00157, ""helmet"": 3.8e-05, ""lingerie"": 1.3e-05, ""looking_at_viewer"": 0.850102, ""mask"": 5.7e-05, ""midriff"": 0.889451, ""multiple_girls"": 0.000189, ""navel"": 0.790891, ""no_humans"": 5e-06, ""onsen"": 0.0, ""panties"": 0.000166, ""penguin"": 2e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.969251, ""swimsuit"": 0.000194, ""thighhighs"": 0.969248, ""underwear"": 0.000872}",visual_review
bangdream_002_live_event_271_ur,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_271_ur.png,completed,"{""1girl"": 0.997854, ""2girls"": 0.000147, ""animal"": 3.6e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.00557, ""bikini"": 4.1e-05, ""bird"": 1.1e-05, ""cleavage"": 0.000149, ""corset"": 0.00012, ""crop_top"": 0.000976, ""dog"": 0.0, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.902455, ""helmet"": 1.9e-05, ""lingerie"": 6e-06, ""looking_at_viewer"": 0.869599, ""mask"": 2.7e-05, ""midriff"": 0.000535, ""multiple_girls"": 0.000215, ""navel"": 0.000368, ""no_humans"": 4e-06, ""onsen"": 0.0, ""panties"": 0.000148, ""penguin"": 0.0, ""school_swimsuit"": 1e-06, ""solo"": 0.978331, ""swimsuit"": 0.000107, ""thighhighs"": 0.944607, ""underwear"": 0.000324}",visual_review
bangdream_002_live_event_317_r,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_317_r.png,completed,"{""1girl"": 0.998163, ""2girls"": 0.000239, ""animal"": 3.6e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.003398, ""bikini"": 5.2e-05, ""bird"": 2.5e-05, ""cleavage"": 0.000597, ""corset"": 1.2e-05, ""crop_top"": 2.7e-05, ""dog"": 5e-06, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 0.879544, ""helmet"": 2.6e-05, ""lingerie"": 1.3e-05, ""looking_at_viewer"": 0.803817, ""mask"": 8.8e-05, ""midriff"": 0.000299, ""multiple_girls"": 0.000306, ""navel"": 0.000517, ""no_humans"": 1.4e-05, ""onsen"": 1e-06, ""panties"": 0.000198, ""penguin"": 6e-06, ""school_swimsuit"": 7e-06, ""solo"": 0.942563, ""swimsuit"": 0.000158, ""thighhighs"": 0.942953, ""underwear"": 0.000286}",visual_review
bangdream_002_live_event_61_r,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_event_61_r.png,completed,"{""1girl"": 0.998529, ""2girls"": 0.000154, ""animal"": 3.6e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.351835, ""bikini"": 0.000791, ""bird"": 1.6e-05, ""cleavage"": 0.001914, ""corset"": 6.1e-05, ""crop_top"": 0.206726, ""dog"": 9e-06, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 0.001215, ""helmet"": 1e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.912579, ""mask"": 2.5e-05, ""midriff"": 0.530831, ""multiple_girls"": 0.000205, ""navel"": 0.917989, ""no_humans"": 2e-06, ""onsen"": 0.0, ""panties"": 0.000562, ""penguin"": 1e-06, ""school_swimsuit"": 8e-06, ""solo"": 0.9708, ""swimsuit"": 0.000978, ""thighhighs"": 0.003908, ""underwear"": 0.001031}",visual_review
bangdream_002_live_r_2018,classified,soft_review,"[""crop_top"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_r_2018.png,completed,"{""1girl"": 0.998414, ""2girls"": 9.1e-05, ""animal"": 1.6e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.051671, ""bikini"": 0.000673, ""bird"": 2.2e-05, ""cleavage"": 0.002637, ""corset"": 1.5e-05, ""crop_top"": 0.741507, ""dog"": 2e-06, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 0.000331, ""helmet"": 5e-06, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.873197, ""mask"": 7.1e-05, ""midriff"": 0.375984, ""multiple_girls"": 0.000141, ""navel"": 0.024992, ""no_humans"": 5e-06, ""onsen"": 0.0, ""panties"": 0.000373, ""penguin"": 0.0, ""school_swimsuit"": 9e-06, ""solo"": 0.979756, ""swimsuit"": 0.003186, ""thighhighs"": 0.001997, ""underwear"": 0.000993}",visual_review
bangdream_002_live_sr_01,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_live_sr_01.png,completed,"{""1girl"": 0.997328, ""2girls"": 0.000173, ""animal"": 1.9e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.30489, ""bikini"": 0.000268, ""bird"": 3e-05, ""cleavage"": 0.040213, ""corset"": 4e-06, ""crop_top"": 0.469144, ""dog"": 1e-06, ""faceless"": 6e-06, ""food_focus"": 0.0, ""garter_straps"": 8.5e-05, ""helmet"": 2.4e-05, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.846178, ""mask"": 6.3e-05, ""midriff"": 0.804821, ""multiple_girls"": 0.000236, ""navel"": 0.917613, ""no_humans"": 1.2e-05, ""onsen"": 0.0, ""panties"": 0.000393, ""penguin"": 0.0, ""school_swimsuit"": 4e-06, ""solo"": 0.940016, ""swimsuit"": 0.000607, ""thighhighs"": 0.841365, ""underwear"": 0.001025}",visual_review
bangdream_002_miku_romecin,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_002_miku_romecin.png,completed,"{""1girl"": 0.998664, ""2girls"": 0.000196, ""animal"": 3.3e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.085778, ""bikini"": 0.000243, ""bird"": 0.000191, ""cleavage"": 0.00767, ""corset"": 0.59786, ""crop_top"": 0.00033, ""dog"": 3e-06, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 0.977573, ""helmet"": 1.2e-05, ""lingerie"": 0.000102, ""looking_at_viewer"": 0.861568, ""mask"": 8.1e-05, ""midriff"": 0.001397, ""multiple_girls"": 0.000249, ""navel"": 0.002939, ""no_humans"": 3e-06, ""onsen"": 0.0, ""panties"": 0.001724, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.988953, ""swimsuit"": 0.000354, ""thighhighs"": 0.949556, ""underwear"": 0.007814}",visual_review
bangdream_003_2018_dog,classified,soft_review,"[""qualification_review"", ""variant_keyword:dog""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_2018_dog.png,completed,"{""1girl"": 0.997666, ""2girls"": 0.000179, ""animal"": 0.000571, ""animal_focus"": 5e-06, ""bare_shoulders"": 0.005182, ""bikini"": 0.000416, ""bird"": 2.2e-05, ""cleavage"": 0.007846, ""corset"": 3e-06, ""crop_top"": 0.136609, ""dog"": 0.000919, ""faceless"": 1e-05, ""food_focus"": 0.0, ""garter_straps"": 0.000128, ""helmet"": 8e-06, ""lingerie"": 4e-06, ""looking_at_viewer"": 0.905112, ""mask"": 9.3e-05, ""midriff"": 0.644377, ""multiple_girls"": 0.000383, ""navel"": 0.95031, ""no_humans"": 5e-06, ""onsen"": 1e-06, ""panties"": 0.000345, ""penguin"": 0.0, ""school_swimsuit"": 4.5e-05, ""solo"": 0.977246, ""swimsuit"": 0.000825, ""thighhighs"": 0.005589, ""underwear"": 0.000552}",visual_review
bangdream_003_delta,classified,soft_review,"[""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_delta.png,completed,"{""1girl"": 0.998012, ""2girls"": 0.000121, ""animal"": 8e-06, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.199084, ""bikini"": 0.000142, ""bird"": 8e-06, ""cleavage"": 0.000462, ""corset"": 0.000244, ""crop_top"": 0.017186, ""dog"": 1e-05, ""faceless"": 5e-06, ""food_focus"": 0.0, ""garter_straps"": 3.9e-05, ""helmet"": 6e-06, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.915276, ""mask"": 2e-05, ""midriff"": 0.7028, ""multiple_girls"": 0.000193, ""navel"": 0.959642, ""no_humans"": 8e-06, ""onsen"": 0.0, ""panties"": 0.000223, ""penguin"": 0.0, ""school_swimsuit"": 2e-06, ""solo"": 0.988033, ""swimsuit"": 0.000232, ""thighhighs"": 0.917234, ""underwear"": 0.000256}",visual_review
bangdream_003_dream_festival,classified,soft_review,"[""garter_straps"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_dream_festival.png,completed,"{""1girl"": 0.996887, ""2girls"": 0.000155, ""animal"": 1.2e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.251728, ""bikini"": 0.000208, ""bird"": 2.9e-05, ""cleavage"": 0.007625, ""corset"": 4.8e-05, ""crop_top"": 0.018195, ""dog"": 7e-06, ""faceless"": 8e-06, ""food_focus"": 0.0, ""garter_straps"": 0.973574, ""helmet"": 5.4e-05, ""lingerie"": 5.5e-05, ""looking_at_viewer"": 0.85417, ""mask"": 0.000234, ""midriff"": 0.104175, ""multiple_girls"": 0.000361, ""navel"": 0.85577, ""no_humans"": 5e-06, ""onsen"": 0.0, ""panties"": 0.001114, ""penguin"": 0.0, ""school_swimsuit"": 1.2e-05, ""solo"": 0.979241, ""swimsuit"": 0.0007, ""thighhighs"": 0.903492, ""underwear"": 0.003136}",visual_review
bangdream_003_live_event_109_ssr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_109_ssr.png,completed,"{""1girl"": 0.996957, ""2girls"": 0.000325, ""animal"": 3.8e-05, ""animal_focus"": 5e-06, ""bare_shoulders"": 0.007689, ""bikini"": 0.000195, ""bird"": 3.1e-05, ""cleavage"": 0.012235, ""corset"": 0.001701, ""crop_top"": 9.2e-05, ""dog"": 4e-06, ""faceless"": 1.2e-05, ""food_focus"": 0.0, ""garter_straps"": 0.551559, ""helmet"": 2.8e-05, ""lingerie"": 4.2e-05, ""looking_at_viewer"": 0.84284, ""mask"": 0.000116, ""midriff"": 0.000323, ""multiple_girls"": 0.000315, ""navel"": 0.001049, ""no_humans"": 1.8e-05, ""onsen"": 1e-06, ""panties"": 0.000215, ""penguin"": 1e-06, ""school_swimsuit"": 1.4e-05, ""solo"": 0.975483, ""swimsuit"": 0.000245, ""thighhighs"": 0.670687, ""underwear"": 0.000363}",visual_review
bangdream_003_live_event_140_ssr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_140_ssr.png,completed,"{""1girl"": 0.997565, ""2girls"": 0.000188, ""animal"": 3.5e-05, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.683293, ""bikini"": 9.6e-05, ""bird"": 2.3e-05, ""cleavage"": 0.000988, ""corset"": 0.003366, ""crop_top"": 5.1e-05, ""dog"": 1.3e-05, ""faceless"": 3e-06, ""food_focus"": 0.0, ""garter_straps"": 0.920523, ""helmet"": 1.2e-05, ""lingerie"": 1e-05, ""looking_at_viewer"": 0.844046, ""mask"": 3.2e-05, ""midriff"": 0.00031, ""multiple_girls"": 0.000202, ""navel"": 0.001041, ""no_humans"": 4e-06, ""onsen"": 0.0, ""panties"": 8.4e-05, ""penguin"": 2e-06, ""school_swimsuit"": 4e-06, ""solo"": 0.972815, ""swimsuit"": 0.000165, ""thighhighs"": 0.974497, ""underwear"": 0.000155}",visual_review
bangdream_003_live_event_168_ssr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_168_ssr.png,completed,"{""1girl"": 0.996454, ""2girls"": 0.000281, ""animal"": 2.7e-05, ""animal_focus"": 8e-06, ""bare_shoulders"": 0.250147, ""bikini"": 0.000149, ""bird"": 2.7e-05, ""cleavage"": 0.001503, ""corset"": 0.000199, ""crop_top"": 0.000155, ""dog"": 1.4e-05, ""faceless"": 7e-06, ""food_focus"": 0.0, ""garter_straps"": 0.618553, ""helmet"": 4e-06, ""lingerie"": 1e-05, ""looking_at_viewer"": 0.78685, ""mask"": 6.7e-05, ""midriff"": 0.000436, ""multiple_girls"": 0.000437, ""navel"": 0.001566, ""no_humans"": 4.9e-05, ""onsen"": 0.0, ""panties"": 0.000351, ""penguin"": 3e-06, ""school_swimsuit"": 7e-06, ""solo"": 0.954424, ""swimsuit"": 0.000256, ""thighhighs"": 0.819249, ""underwear"": 0.000428}",visual_review
bangdream_003_live_event_233_ur,classified,soft_review,"[""crop_top"", ""midriff"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_233_ur.png,completed,"{""1girl"": 0.998192, ""2girls"": 8.1e-05, ""animal"": 0.000143, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.560951, ""bikini"": 9.8e-05, ""bird"": 5.9e-05, ""cleavage"": 0.001516, ""corset"": 0.00011, ""crop_top"": 0.694731, ""dog"": 5.6e-05, ""faceless"": 1e-06, ""food_focus"": 0.0, ""garter_straps"": 0.001397, ""helmet"": 2.2e-05, ""lingerie"": 1.2e-05, ""looking_at_viewer"": 0.924733, ""mask"": 3.1e-05, ""midriff"": 0.715812, ""multiple_girls"": 0.000125, ""navel"": 0.006384, ""no_humans"": 3e-06, ""onsen"": 0.0, ""panties"": 0.000219, ""penguin"": 4e-06, ""school_swimsuit"": 1.4e-05, ""solo"": 0.984547, ""swimsuit"": 0.000216, ""thighhighs"": 0.012792, ""underwear"": 0.000512}",visual_review
bangdream_003_live_event_270_ssr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_270_ssr.png,completed,"{""1girl"": 0.997455, ""2girls"": 0.000235, ""animal"": 5.4e-05, ""animal_focus"": 1e-05, ""bare_shoulders"": 0.001905, ""bikini"": 0.000107, ""bird"": 3.9e-05, ""cleavage"": 0.000429, ""corset"": 0.11058, ""crop_top"": 0.000155, ""dog"": 5.1e-05, ""faceless"": 3.2e-05, ""food_focus"": 0.0, ""garter_straps"": 0.5377, ""helmet"": 2.2e-05, ""lingerie"": 8e-06, ""looking_at_viewer"": 0.949585, ""mask"": 3.7e-05, ""midriff"": 0.000354, ""multiple_girls"": 0.000347, ""navel"": 0.000484, ""no_humans"": 1.1e-05, ""onsen"": 1e-06, ""panties"": 0.000103, ""penguin"": 7e-06, ""school_swimsuit"": 5e-06, ""solo"": 0.978557, ""swimsuit"": 0.000288, ""thighhighs"": 0.025225, ""underwear"": 0.000227}",visual_review
bangdream_003_live_event_309_ur,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_309_ur.png,completed,"{""1girl"": 0.997039, ""2girls"": 0.000192, ""animal"": 3.4e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.000792, ""bikini"": 3e-05, ""bird"": 1.6e-05, ""cleavage"": 0.001028, ""corset"": 6.1e-05, ""crop_top"": 0.000101, ""dog"": 1e-06, ""faceless"": 3.8e-05, ""food_focus"": 0.0, ""garter_straps"": 0.688349, ""helmet"": 2e-05, ""lingerie"": 1.3e-05, ""looking_at_viewer"": 0.863513, ""mask"": 2.2e-05, ""midriff"": 0.001048, ""multiple_girls"": 0.000307, ""navel"": 0.000526, ""no_humans"": 1e-05, ""onsen"": 1e-06, ""panties"": 0.000186, ""penguin"": 0.0, ""school_swimsuit"": 5e-06, ""solo"": 0.973011, ""swimsuit"": 5.4e-05, ""thighhighs"": 0.72331, ""underwear"": 0.000379}",visual_review
bangdream_003_live_event_41_ssr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_41_ssr.png,completed,"{""1girl"": 0.994019, ""2girls"": 0.000352, ""animal"": 5.9e-05, ""animal_focus"": 7e-06, ""bare_shoulders"": 0.001753, ""bikini"": 9.8e-05, ""bird"": 5.7e-05, ""cleavage"": 0.000353, ""corset"": 0.000144, ""crop_top"": 5.4e-05, ""dog"": 2.4e-05, ""faceless"": 1e-05, ""food_focus"": 0.0, ""garter_straps"": 0.69316, ""helmet"": 1.3e-05, ""lingerie"": 8e-06, ""looking_at_viewer"": 0.664957, ""mask"": 0.000103, ""midriff"": 0.00033, ""multiple_girls"": 0.000552, ""navel"": 0.000994, ""no_humans"": 2.6e-05, ""onsen"": 1e-06, ""panties"": 0.000305, ""penguin"": 1.6e-05, ""school_swimsuit"": 3e-06, ""solo"": 0.909114, ""swimsuit"": 9.4e-05, ""thighhighs"": 0.879155, ""underwear"": 0.000537}",visual_review
bangdream_003_live_event_61_ssr,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_61_ssr.png,completed,"{""1girl"": 0.998096, ""2girls"": 0.000283, ""animal"": 0.000193, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.587132, ""bikini"": 0.002382, ""bird"": 0.000101, ""cleavage"": 0.212639, ""corset"": 5.7e-05, ""crop_top"": 0.582576, ""dog"": 3.6e-05, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 0.00039, ""helmet"": 1e-05, ""lingerie"": 1.7e-05, ""looking_at_viewer"": 0.864943, ""mask"": 3.5e-05, ""midriff"": 0.912791, ""multiple_girls"": 0.000349, ""navel"": 0.953421, ""no_humans"": 6e-06, ""onsen"": 1e-06, ""panties"": 0.000586, ""penguin"": 1e-05, ""school_swimsuit"": 2.2e-05, ""solo"": 0.97805, ""swimsuit"": 0.002901, ""thighhighs"": 0.004682, ""underwear"": 0.001826}",visual_review
bangdream_003_live_event_92_sr,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_event_92_sr.png,completed,"{""1girl"": 0.995896, ""2girls"": 0.000201, ""animal"": 8.7e-05, ""animal_focus"": 4e-06, ""bare_shoulders"": 0.001083, ""bikini"": 0.000181, ""bird"": 2.2e-05, ""cleavage"": 0.00078, ""corset"": 6e-06, ""crop_top"": 3.3e-05, ""dog"": 3e-06, ""faceless"": 1e-06, ""food_focus"": 1e-06, ""garter_straps"": 0.672588, ""helmet"": 1.2e-05, ""lingerie"": 6e-06, ""looking_at_viewer"": 0.796692, ""mask"": 0.000207, ""midriff"": 0.000123, ""multiple_girls"": 0.000386, ""navel"": 0.000557, ""no_humans"": 1.4e-05, ""onsen"": 0.0, ""panties"": 9.5e-05, ""penguin"": 1e-06, ""school_swimsuit"": 1.5e-05, ""solo"": 0.943949, ""swimsuit"": 0.000264, ""thighhighs"": 0.823651, ""underwear"": 0.00015}",visual_review
bangdream_003_live_sr_01,classified,soft_review,"[""crop_top"", ""midriff"", ""navel"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_live_sr_01.png,completed,"{""1girl"": 0.998491, ""2girls"": 0.00014, ""animal"": 1.2e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.567787, ""bikini"": 0.000484, ""bird"": 2.7e-05, ""cleavage"": 0.124031, ""corset"": 4e-06, ""crop_top"": 0.553709, ""dog"": 0.0, ""faceless"": 2e-06, ""food_focus"": 0.0, ""garter_straps"": 2.4e-05, ""helmet"": 1.2e-05, ""lingerie"": 5e-06, ""looking_at_viewer"": 0.836718, ""mask"": 4.1e-05, ""midriff"": 0.941452, ""multiple_girls"": 0.000238, ""navel"": 0.978156, ""no_humans"": 4e-06, ""onsen"": 0.0, ""panties"": 0.000152, ""penguin"": 0.0, ""school_swimsuit"": 5e-06, ""solo"": 0.976305, ""swimsuit"": 0.000747, ""thighhighs"": 0.860543, ""underwear"": 0.000312}",visual_review
bangdream_003_miku_romecin,classified,soft_review,"[""garter_straps"", ""soft_review_tag""]",rendered,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_003_miku_romecin.png,completed,"{""1girl"": 0.998058, ""2girls"": 0.000204, ""animal"": 1e-05, ""animal_focus"": 3e-06, ""bare_shoulders"": 0.60323, ""bikini"": 0.000314, ""bird"": 2.2e-05, ""cleavage"": 0.011997, ""corset"": 0.012905, ""crop_top"": 0.000441, ""dog"": 5e-06, ""faceless"": 1.4e-05, ""food_focus"": 0.0, ""garter_straps"": 0.740288, ""helmet"": 1.4e-05, ""lingerie"": 0.000313, ""looking_at_viewer"": 0.679617, ""mask"": 0.000167, ""midriff"": 0.002979, ""multiple_girls"": 0.000314, ""navel"": 0.003782, ""no_humans"": 8e-06, ""onsen"": 0.0, ""panties"": 0.00101, ""penguin"": 0.0, ""school_swimsuit"": 4e-06, ""solo"": 0.965963, ""swimsuit"": 0.000492, ""thighhighs"": 0.958991, ""underwear"": 0.006742}",visual_review
